"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"10/30/2021","AQS","060650500","21","8.7","ug/m3 LC","48","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"10/31/2021","AQS","060650500","21","7.1","ug/m3 LC","39","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"11/01/2021","AQS","060650500","21","7","ug/m3 LC","39","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"11/02/2021","AQS","060650500","21","5.9","ug/m3 LC","33","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"11/03/2021","AQS","060650500","21","6.7","ug/m3 LC","37","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"11/04/2021","AQS","060650500","21","6.4","ug/m3 LC","36","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"11/10/2021","AQS","060650500","21","9.6","ug/m3 LC","52","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"11/11/2021","AQS","060650500","21","2.5","ug/m3 LC","14","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"11/12/2021","AQS","060650500","21","2.6","ug/m3 LC","14","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"11/13/2021","AQS","060650500","21","3.7","ug/m3 LC","21","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"11/14/2021","AQS","060650500","21","4.2","ug/m3 LC","23","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"11/15/2021","AQS","060650500","21","5.1","ug/m3 LC","28","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"11/16/2021","AQS","060650500","21","8.9","ug/m3 LC","49","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"11/17/2021","AQS","060650500","21","7.9","ug/m3 LC","44","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"11/18/2021","AQS","060650500","21","5.9","ug/m3 LC","33","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"11/19/2021","AQS","060650500","21","7","ug/m3 LC","39","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"11/20/2021","AQS","060650500","21","9.5","ug/m3 LC","52","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"11/21/2021","AQS","060650500","21","3.7","ug/m3 LC","21","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"11/22/2021","AQS","060650500","21","4.9","ug/m3 LC","27","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"11/23/2021","AQS","060650500","21","6.9","ug/m3 LC","38","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"11/24/2021","AQS","060650500","21","5.5","ug/m3 LC","31","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"11/25/2021","AQS","060650500","21","3.4","ug/m3 LC","19","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"11/26/2021","AQS","060650500","21","4.3","ug/m3 LC","24","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"11/27/2021","AQS","060650500","21","6.2","ug/m3 LC","34","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"11/28/2021","AQS","060650500","21","7","ug/m3 LC","39","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"11/29/2021","AQS","060650500","21","6.4","ug/m3 LC","36","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"11/30/2021","AQS","060650500","21","6.1","ug/m3 LC","34","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/01/2021","AQS","060650500","21","6.1","ug/m3 LC","34","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/02/2021","AQS","060650500","21","6.1","ug/m3 LC","34","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/03/2021","AQS","060650500","21","11","ug/m3 LC","55","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/04/2021","AQS","060650500","21","9.7","ug/m3 LC","52","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/05/2021","AQS","060650500","21","4.9","ug/m3 LC","27","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/06/2021","AQS","060650500","21","7.4","ug/m3 LC","41","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/07/2021","AQS","060650500","21","9.3","ug/m3 LC","51","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/08/2021","AQS","060650500","21","6.1","ug/m3 LC","34","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/09/2021","AQS","060650500","21","10","ug/m3 LC","53","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/10/2021","AQS","060650500","21","3.7","ug/m3 LC","21","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/11/2021","AQS","060650500","21","4.8","ug/m3 LC","27","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/12/2021","AQS","060650500","21","5.1","ug/m3 LC","28","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/13/2021","AQS","060650500","21","8.1","ug/m3 LC","45","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/14/2021","AQS","060650500","21","18.4","ug/m3 LC","68","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/15/2021","AQS","060650500","21","3.1","ug/m3 LC","17","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/16/2021","AQS","060650500","21","5.5","ug/m3 LC","31","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/17/2021","AQS","060650500","21","4.5","ug/m3 LC","25","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/18/2021","AQS","060650500","21","3.8","ug/m3 LC","21","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/19/2021","AQS","060650500","21","4.6","ug/m3 LC","26","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/20/2021","AQS","060650500","21","5.5","ug/m3 LC","31","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/21/2021","AQS","060650500","21","6.1","ug/m3 LC","34","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/22/2021","AQS","060650500","21","6.7","ug/m3 LC","37","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/23/2021","AQS","060650500","21","8.5","ug/m3 LC","47","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/24/2021","AQS","060650500","21","3","ug/m3 LC","17","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/25/2021","AQS","060650500","21","4.2","ug/m3 LC","23","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/26/2021","AQS","060650500","21","2.5","ug/m3 LC","14","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/27/2021","AQS","060650500","21","3.3","ug/m3 LC","18","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/28/2021","AQS","060650500","21","2.4","ug/m3 LC","13","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/29/2021","AQS","060650500","21","4","ug/m3 LC","22","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/30/2021","AQS","060650500","21","6.8","ug/m3 LC","38","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"12/31/2021","AQS","060650500","21","11.2","ug/m3 LC","55","29 Palms","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.7196900008716","-116.1897"
"01/01/2021","AQS","060651016","1","1.2","ug/m3 LC","7","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"01/02/2021","AQS","060651016","1","1.7","ug/m3 LC","9","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"01/03/2021","AQS","060651016","1","8","ug/m3 LC","44","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"01/04/2021","AQS","060651016","1","8.4","ug/m3 LC","47","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"01/05/2021","AQS","060651016","1","8","ug/m3 LC","44","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"01/06/2021","AQS","060651016","1","0","ug/m3 LC","0","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"01/07/2021","AQS","060651016","1","1.3","ug/m3 LC","7","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"01/08/2021","AQS","060651016","1","1.8","ug/m3 LC","10","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"01/09/2021","AQS","060651016","1","3.6","ug/m3 LC","20","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"01/27/2021","AQS","060651016","1","3.9","ug/m3 LC","22","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"01/28/2021","AQS","060651016","1","2.9","ug/m3 LC","16","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"01/29/2021","AQS","060651016","1","0.9","ug/m3 LC","5","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"01/30/2021","AQS","060651016","1","0.4","ug/m3 LC","2","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"01/31/2021","AQS","060651016","1","0.6","ug/m3 LC","3","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"02/01/2021","AQS","060651016","1","0.2","ug/m3 LC","1","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"02/02/2021","AQS","060651016","1","3.5","ug/m3 LC","19","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"02/03/2021","AQS","060651016","1","8.7","ug/m3 LC","48","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"02/04/2021","AQS","060651016","1","4.3","ug/m3 LC","24","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"02/11/2021","AQS","060651016","1","14","ug/m3 LC","60","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"02/12/2021","AQS","060651016","1","11","ug/m3 LC","55","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"02/13/2021","AQS","060651016","1","8","ug/m3 LC","44","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"02/14/2021","AQS","060651016","1","3.5","ug/m3 LC","19","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"02/15/2021","AQS","060651016","1","6.7","ug/m3 LC","37","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"02/16/2021","AQS","060651016","1","8.4","ug/m3 LC","47","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"02/17/2021","AQS","060651016","1","4.3","ug/m3 LC","24","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"02/18/2021","AQS","060651016","1","-0.1","ug/m3 LC","0","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"02/19/2021","AQS","060651016","1","2.5","ug/m3 LC","14","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"02/20/2021","AQS","060651016","1","9.5","ug/m3 LC","52","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"02/21/2021","AQS","060651016","1","0.2","ug/m3 LC","1","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"02/22/2021","AQS","060651016","1","0.7","ug/m3 LC","4","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"02/23/2021","AQS","060651016","1","1.5","ug/m3 LC","8","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"02/24/2021","AQS","060651016","1","4.9","ug/m3 LC","27","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"02/25/2021","AQS","060651016","1","13.1","ug/m3 LC","58","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"02/26/2021","AQS","060651016","1","3.2","ug/m3 LC","18","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"02/27/2021","AQS","060651016","1","7.2","ug/m3 LC","40","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"02/28/2021","AQS","060651016","1","2.1","ug/m3 LC","12","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"03/01/2021","AQS","060651016","1","0.2","ug/m3 LC","1","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"03/02/2021","AQS","060651016","1","0.9","ug/m3 LC","5","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"03/03/2021","AQS","060651016","1","3.4","ug/m3 LC","19","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
"03/04/2021","AQS","060651016","1","0.8","ug/m3 LC","4","Morongo Air Monitoring Station","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9447129","-116.830074"
